hand_rank,player_chips,current_bet,min_bet,pot,num_community_cards,action
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.4,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.5,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.5,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.3,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.475,0.2,0.2,0.025,0.6,1
0.2,2.475,0.2,0.2,0.025,0.8,1
0.3,2.475,0.2,0.2,0.025,1.0,1
0.1,2.49,0.1,0.2,0.01,0.0,1
0.1,2.48,0.2,0.2,0.02,0.6,1
0.1,2.48,0.2,0.2,0.02,0.8,1
0.1,2.48,0.2,0.2,0.02,1.0,1
0.1,0.01,0.1,0.2,0.03,0.0,3
0.1,2.48,0.1,0.2,0.01,0.0,1
0.1,0.01,0.0,0.2,0.02,0.0,3
0.1,2.47,0.2,0.2,0.02,0.6,1
0.1,2.47,0.2,0.2,0.02,0.8,1
0.6,2.47,0.2,0.2,0.02,1.0,2
0.1,2.475,0.1,0.2,0.01,0.0,1
0.1,0.015,0.0,0.2,0.02,0.0,3
0.2,2.465,0.2,0.2,0.02,0.6,0
0.2,2.465,0.2,0.2,0.02,0.8,0
0.3,2.465,0.2,0.2,0.02,1.0,0
0.1,0.005,0.1,0.2,0.03,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.2,2.475,0.2,0.2,0.02,1.0,0
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.465,0.1,0.2,0.03,0.0,1
0.1,0.005,0.2,0.2,0.04,0.0,3
0.1,2.455,0.2,0.2,0.04,0.6,1
0.1,2.455,0.2,0.2,0.04,0.8,1
0.2,2.455,0.2,0.2,0.04,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.5,2.475,0.2,0.2,0.02,0.8,1
0.5,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.465,0.1,0.2,0.03,0.0,1
0.1,0.005,0.2,0.2,0.04,0.0,3
0.1,2.455,0.2,0.2,0.04,0.6,1
0.1,2.455,0.2,0.2,0.04,0.8,1
0.6,2.455,0.2,0.2,0.04,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.7,2.475,0.2,0.2,0.02,1.0,2
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.465,0.1,0.2,0.03,0.0,1
0.1,0.005,0.2,0.2,0.04,0.0,3
0.1,2.455,0.2,0.2,0.04,0.6,1
0.2,2.455,0.2,0.2,0.04,0.8,1
0.2,2.455,0.2,0.2,0.04,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.3,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.6,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.4,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.1,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.465,0.1,0.2,0.03,0.0,1
0.1,0.005,0.2,0.2,0.04,0.0,3
0.1,2.455,0.2,0.2,0.04,0.6,1
0.2,2.455,0.2,0.2,0.04,0.8,1
0.2,2.455,0.2,0.2,0.04,1.0,1
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.465,0.1,0.2,0.03,0.0,1
0.1,0.005,0.2,0.2,0.04,0.0,3
0.1,2.455,0.2,0.2,0.04,0.6,1
0.1,2.455,0.2,0.2,0.04,0.8,1
0.1,2.455,0.2,0.2,0.04,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.5,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.3,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.2,0.005,0.0,0.2,0.02,0.0,1
0.2,2.475,0.2,0.2,0.025,0.6,1
0.2,2.475,0.2,0.2,0.025,0.8,1
0.2,2.475,0.2,0.2,0.025,1.0,1
0.1,0.015,0.1,0.2,0.03,0.0,3
0.1,2.475,0.1,0.2,0.01,0.0,1
0.1,0.015,0.0,0.2,0.02,0.0,3
0.1,2.465,0.2,0.2,0.02,0.6,1
0.1,2.465,0.2,0.2,0.02,0.8,1
0.1,2.465,0.2,0.2,0.02,1.0,1
0.1,0.005,0.1,0.2,0.03,0.0,3
0.2,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.3,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.6,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.1,2.475,0.2,0.2,0.02,0.8,1
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.3,2.475,0.2,0.2,0.02,0.8,0
0.3,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.475,0.2,0.2,0.02,0.6,1
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.6,2.475,0.2,0.2,0.02,1.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.1,0.005,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.1,0.005,0.0,0.2,0.02,0.0,3
0.1,2.485,0.1,0.2,0.01,0.0,1
0.2,0.005,0.0,0.2,0.02,0.0,1
0.1,2.475,0.2,0.2,0.025,0.6,1
0.2,2.475,0.2,0.2,0.025,0.8,1
0.2,2.475,0.2,0.2,0.025,1.0,1
0.1,0.015,0.1,0.2,0.03,0.0,3
0.2,2.475,0.1,0.2,0.01,0.0,1
0.1,0.015,0.0,0.2,0.02,0.0,3
0.3,2.465,0.2,0.2,0.02,0.6,0
0.3,2.465,0.2,0.2,0.02,0.8,0
0.3,2.465,0.2,0.2,0.02,1.0,0
0.2,0.005,0.1,0.2,0.03,0.0,4
0.1,2.5,0.1,0.2,0.01,0.0,1
0.1,2.49,0.2,0.2,0.02,0.6,1
0.2,2.49,0.2,0.2,0.02,0.8,0
0.4,2.49,0.2,0.2,0.02,1.0,1
0.1,2.49,0.1,0.2,0.01,0.0,1
0.1,0.01,0.0,0.2,0.02,0.0,3
0.1,2.48,0.2,0.2,0.02,0.6,1
0.1,2.48,0.2,0.2,0.02,0.8,1
0.2,2.48,0.2,0.2,0.02,1.0,0
0.2,2.485,0.1,0.2,0.01,0.0,1
0.1,0.015,0.0,0.2,0.02,0.0,3
0.2,2.475,0.2,0.2,0.02,0.6,0
0.2,2.475,0.2,0.2,0.02,0.8,0
0.2,2.475,0.2,0.2,0.02,1.0,0
0.2,0.005,0.1,0.2,0.03,0.0,4
0.1,2.51,0.1,0.2,0.01,0.0,1
0.2,2.5,0.2,0.2,0.02,0.6,0
0.2,2.5,0.2,0.2,0.02,0.8,0
0.2,2.5,0.2,0.2,0.02,1.0,0
0.1,0.01,0.1,0.2,0.03,0.0,3
0.1,2.5,0.1,0.2,0.01,0.0,1
0.1,0.01,0.0,0.2,0.02,0.0,3
0.2,2.49,0.2,0.2,0.02,0.6,0
0.2,2.49,0.2,0.2,0.02,0.8,0
0.4,2.49,0.2,0.2,0.02,1.0,1
0.1,2.51,0.1,0.2,0.01,0.0,1
0.2,2.5,0.2,0.2,0.02,0.6,0
0.3,2.5,0.2,0.2,0.02,0.8,0
0.3,2.5,0.2,0.2,0.02,1.0,0
0.1,2.49,0.1,0.2,0.03,0.0,1
0.2,2.48,0.2,0.2,0.04,0.6,1
0.2,2.48,0.2,0.2,0.04,0.8,1
0.2,2.48,0.2,0.2,0.04,1.0,1
0.1,0.03,0.1,0.2,0.03,0.0,3
0.1,2.48,0.1,0.2,0.03,0.0,1
0.1,0.01,0.2,0.2,0.04,0.0,3
0.2,2.47,0.2,0.2,0.04,0.6,1
0.2,2.47,0.2,0.2,0.04,0.8,1
0.2,2.47,0.2,0.2,0.04,1.0,1
0.1,2.48,0.1,0.2,0.03,0.0,1
0.1,0.01,0.2,0.2,0.04,0.0,3
0.1,2.47,0.2,0.2,0.04,0.6,1
0.6,2.47,0.2,0.2,0.04,0.8,1
0.6,2.47,0.2,0.2,0.04,1.0,2
0.1,2.48,0.1,0.2,0.03,0.0,1
0.1,0.01,0.2,0.2,0.04,0.0,3
0.2,2.47,0.2,0.2,0.04,0.6,1
0.2,2.47,0.2,0.2,0.04,0.8,1
0.4,2.47,0.2,0.2,0.04,1.0,1
0.1,2.48,0.1,0.2,0.03,0.0,1
